Tahun,Bulan,tgl,temp7,temp13,temp18,temp_avg,temp_24,temp_max,temp_min,CH,light_hour,light_per,pck,tgl,press,humid7,humid13,humid18,humid_avg,humid_24,ws_abg,mod_dir,max_ws,dir,rainfall_category
2021,2,15.0,25.7,32.6,29.3,28.3,28.3,34.3,25.7,18.5,6.2,77.5,TS RA Lightning,15,1011.0,92.62483586619102,62.85916939994319,78.10259730625512,82.0,79.0,4.708333333333333,BL,10.0,290.0
2021,2,16.0,27.0,33.0,30.3,29.3,28.4,33.4,24.8,-,7.6,95.0,TS    ,16,1010.2,85.90249604768772,62.555244415838985,70.60383825737726,76.0,80.0,5.916666666666667,BL,21.0,310.0
2021,2,17.0,25.5,33.6,26.4,27.8,27.8,33.8,25.2,64.8,5.7,71.25,TS RA Lightning,17,1009.8,94.21666413277119,60.695224712300856,82.66594833556785,83.0,80.0,5.0,B,11.0,300.0
2021,2,18.0,26.0,33.5,28.7,28.6,28.9,34.5,26.0,1.4,7.8,97.5,  RA  ,18,1010.4,82.50960343341829,57.27594635156619,75.74469711480636,75.0,76.0,6.166666666666667,BL,18.0,330.0
2021,2,19.0,26.8,31.9,28.6,28.5,27.9,32.1,25.5,-,4.4,55.00000000000001,     ,19,1010.0,84.32426114176714,61.77264009201249,75.69392615731566,77.0,77.0,5.916666666666667,B,14.0,290.0
2021,2,20.0,26.0,31.5,25.4,27.2,26.7,32.5,25.0,-,1.0,12.5,     ,20,1010.6,85.5862252803843,66.30946985698381,91.76423123386563,82.0,86.0,4.375,B,21.0,260.0
2021,2,21.0,25.6,32.5,26.6,27.6,28.0,34.0,25.4,18,7.3,91.25,TS RA  ,21,1011.9,88.60521761475269,61.62230522624101,90.41467422295305,82.0,80.0,4.708333333333333,B,11.0,160.0
2021,2,22.0,25.7,31.5,28.4,27.8,28.2,32.2,25.4,10.4,1.5,18.75,  RA  ,22,1010.7,91.01860327701102,69.40288984888305,77.68986333665214,82.0,82.0,5.791666666666667,B,11.0,310.0
2021,2,23.0,26.6,31.4,27.9,28.1,27.8,32.2,25.3,-,2.1,26.25,     ,23,1007.9,87.31227976924256,59.03424781584273,86.91737750798436,80.0,83.0,7.166666666666667,B,17.0,70.0
2021,2,24.0,26.2,29.8,28.8,27.8,27.8,30.5,24.8,38.1,2.3,28.749999999999996,  RA  ,24,1006.0,90.32925307559572,72.93984299242373,75.1067839724899,82.0,81.0,7.666666666666667,B,15.0,290.0
2021,2,25.0,25.4,28.0,27.6,26.6,26.7,30.4,25.0,26.4,2.2,27.500000000000004,  RA  ,25,1007.6,95.02249789790692,87.6904851741927,84.59440032172179,91.0,88.0,5.5,BL,25.0,130.0
2021,2,26.0,26.2,31.0,28.3,27.9,28.2,33.5,25.5,9,6.5,81.25,TS RA Lightning,26,1007.6,90.32925307559572,70.37064327856355,83.36465062467632,84.0,84.0,5.166666666666667,BL,16.0,300.0
2021,2,27.0,26.2,34.0,25.1,27.9,26.5,34.2,23.6,22.3,5.0,62.5,TS RA  ,27,1008.4,90.32925307559572,60.97823919749419,94.9881630915742,84.0,88.0,4.0,TG,17.0,280.0
2021,2,28.0,24.6,32.6,26.0,27.0,27.3,33.0,24.6,74.8,3.7,46.25,  RA  ,28,1009.2,95.76707288115011,63.44489039279688,90.28585167216603,86.0,86.0,2.7916666666666665,BL,7.0,180.0
2021,3,1.0,25.6,33.6,28.0,28.2,28.3,34.2,25.2,21.5,3.2,40.0,TS RA  ,1.0,1010.8,95.04508007848057,59.573172078111504,78.92403142117561,82.0,83.0,3.8333333333333335,T,21.0,180.0
2021,3,2.0,26.4,33.2,25.2,27.8,27.0,33.6,23.6,24.2,3.4,42.5,TS RA  ,2.0,1011.4,94.33225341453438,63.848985504591894,90.10748481432005,86.0,85.0,5.375,U,29.0,100.0
2021,3,3.0,25.2,32.0,28.4,27.7,27.9,32.4,24.8,20.8,4.9,61.25000000000001,  RA  ,3.0,1011.1,91.72637247271511,66.63043910631737,83.3995240550639,83.0,82.0,3.8333333333333335,B,10.0,350.0
2021,3,4.0,24.8,31.8,28.0,27.4,27.5,32.8,24.6,0.8,4.8,60.0,TS RA  ,4.0,1011.7,96.62327570662349,67.11351805563028,84.72525309285922,86.0,84.0,4.791666666666667,BL,15.0,320.0
2021,3,5.0,25.4,33.0,29.0,28.2,27.5,33.2,23.8,14.2,5.6,70.0,TS RA  ,5.0,1011.7,90.95705306620107,60.26014815147468,80.76528192707865,81.0,83.0,3.8333333333333335,U,25.0,170.0
2021,3,6.0,25.6,29.2,28.4,27.2,27.0,33.5,24.5,41.3,0.7,8.75,  RA Lightning,6.0,1011.2,95.8633603365631,74.63184462827458,79.81134216844922,87.0,86.0,3.8333333333333335,U,12.0,100.0
2021,3,7.0,25.4,30.3,28.3,27.4,27.2,31.0,24.6,7.5,4.5,56.25,  RA  ,7.0,1011.3,91.76423123386563,75.1900251597877,82.64018508563042,85.0,84.0,5.291666666666667,BL,13.0,340.0
